Report;Date;Time of submition;Location;Activity;Quantity;Size;Species;Stinging Water;Report ID;Distance from coast;Jellies on the beach;Year;Season;Month;Gold;Website version;Week;Area;Zone;Lat.;Long.;bounding
Inshore;09/07/2011;19;Rsh-Jaf;Swimming;10;Unspecified;Aurelia aurita;1;249;Unspecified;1;2011;Summer;7;0;1.0;28;South;16;31.809739;34.568481;100,456.34,600
Inshore;10/07/2011;11;Tir-Shq;Walking on Beach;2;30-60;Rhopilema nomadica;1;262;Unspecified;1;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Inshore;10/07/2011;16;Tir-Shq;Diving;50;30-60;Rhopilema nomadica;1;263;Unspecified;0;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Inshore;10/07/2011;16;Tir-Shq;Diving;2;Oct-30;Rhizostoma pulmo;Unspecified;264;Unspecified;0;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Offshore;10/07/2011;12;Had-Jsr;Other;2;0-10;Rhopilema nomadica;Unspecified;258;200 meters-1 mile;1;2011;Summer;7;0;1.0;29;Center;9;32.355448;34.790955;100,456.34,600
Inshore;10/07/2011;22;Hrz-Fal;Walking on Beach;10;30-60;Rhizostoma pulmo;0;259;Unspecified;1;2011;Summer;7;0;1.0;29;Center;13;32.355448;34.790955;100,456.34,600
Inshore;10/07/2011;9;Tlv-Hrz;Swimming;2;30-60;Rhopilema nomadica;1;265;Unspecified;1;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Inshore;10/07/2011;7;Ask-Ash;Swimming;50;Oct-30;Rhopilema nomadica;1;253;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;10/07/2011;8;Ask-Ash;Swimming;10;Oct-30;Rhizostoma pulmo;1;254;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;10/07/2011;7;Ask-Ash;Swimming;50;Oct-30;Philorhiza punctata;1;255;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;10/07/2011;18;Gaz-Ask;Walking on Beach;10;30-60;Rhopilema nomadica;1;256;Unspecified;1;2011;Summer;7;0;1.0;29;South;20;31.809739;34.568481;100,456.34,600
Inshore;10/07/2011;18;Gaz-Ask;Walking on Beach;10;30-60;Rhizostoma pulmo;1;257;Unspecified;1;2011;Summer;7;0;1.0;29;South;20;31.809739;34.568481;100,456.34,600
Inshore;10/07/2011;9;Jaf-Tlv;Surfing;2;Unspecified;Rhopilema nomadica;1;260;Unspecified;1;2011;Summer;7;0;1.0;29;South;15;31.809739;34.568481;100,456.34,600
Offshore;10/07/2011;16;Rsh-Jaf;Other;50;Oct-30;Rhizostoma pulmo;Unspecified;261;200 meters-1 mile;1;2011;Summer;7;0,5;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;11/07/2011;11;Tir-Shq;Other;10;30-60;Rhopilema nomadica;1;276;Unspecified;1;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Inshore;11/07/2011;17;Atl-Tir;Walking on Beach;2;Oct-30;Rhizostoma pulmo;Unspecified;267;Unspecified;1;2011;Summer;7;1;1.0;29;North;6;32.849519;34.943390;100,456.34,600
Inshore;11/07/2011;1;Nah-Rhn;Other;0;Unspecified;0;Unspecified;273;Unspecified;0;2011;Summer;7;1;1.0;29;North;1;32.849519;34.943390;100,456.34,600
Offshore;11/07/2011;11;Shq-Hbay;Fishing;50;0-60;Rhopilema nomadica;Unspecified;274;1-6 miles;0;2011;Summer;7;1;1.0;29;North;4;32.849519;34.943390;100,456.34,600
Offshore;11/07/2011;11;Shq-Hbay;Fishing;2;Oct-30;Philorhiza punctata;Unspecified;275;1-6 miles;0;2011;Summer;7;1;1.0;29;North;4;32.849519;34.943390;100,456.34,600
Inshore;11/07/2011;18;Hrz-Fal;Swimming;50;Oct-30;Rhopilema nomadica;1;268;Unspecified;1;2011;Summer;7;0;1.0;29;Center;13;32.355448;34.790955;100,456.34,600
Inshore;11/07/2011;18;Hrz-Fal;Swimming;2;0-10;Philorhiza punctata;Unspecified;269;Unspecified;1;2011;Summer;7;0;1.0;29;Center;13;32.355448;34.790955;100,456.34,600
Inshore;11/07/2011;7;Mich-Had;Swimming;10;30-60;Rhopilema nomadica;Unspecified;270;Unspecified;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Inshore;11/07/2011;7;Mich-Had;Swimming;2;Oct-30;Philorhiza punctata;Unspecified;271;Unspecified;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Inshore;11/07/2011;7;Mich-Had;Swimming;2;Oct-30;Cotylorhiza tuberculata;Unspecified;272;Unspecified;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Inshore;11/07/2011;8;Ask-Ash;Swimming;50;30-60;Rhizostoma pulmo;1;266;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;12/07/2011;8;Hbay-Aco;Swimming;50;Unspecified;Rhopilema nomadica;1;280;Unspecified;1;2011;Summer;7;0;1.0;29;North;3;32.849519;34.943390;100,456.34,600
Inshore;12/07/2011;12;Nah-Rhn;Swimming;2;Oct-30;Rhizostoma pulmo;1;281;Unspecified;0;2011;Summer;7;0;1.0;29;North;1;32.849519;34.943390;100,456.34,600
Inshore;12/07/2011;17;Tir-Shq;Surfing;50;0-10;Rhopilema nomadica;1;285;Unspecified;0;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Inshore;12/07/2011;15;Tir-Shq;Walking on Beach;10;Oct-30;Rhizostoma pulmo;1;286;Unspecified;1;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Offshore;12/07/2011;4;Aco-Nah;Fishing;0;Unspecified;0;Unspecified;277;1-6 miles;0;2011;Summer;7;1;1.0;29;North;2;32.849519;34.943390;100,456.34,600
Offshore;12/07/2011;0;Nat-Mich;Other;10;Oct-30;Rhopilema nomadica;Unspecified;282;200 meters-1 mile;1;2011;Summer;7;0;1.0;29;Center;11;32.355448;34.790955;100,456.34,600
Inshore;12/07/2011;18;Tlv-Hrz;Surfing;50;30-60;Rhopilema nomadica;Unspecified;287;Unspecified;0;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Offshore;12/07/2011;11;Nat-Mich;Other;10;Oct-30;Rhopilema nomadica;Unspecified;283;200 meters-1 mile;1;2011;Summer;7;1;1.0;29;Center;11;32.355448;34.790955;100,456.34,600
Offshore;12/07/2011;11;Nat-Mich;Other;10;0-10;Philorhiza punctata;Unspecified;284;200 meters-1 mile;1;2011;Summer;7;1;1.0;29;Center;11;32.355448;34.790955;100,456.34,600
Inshore;12/07/2011;7;Ask-Ash;Swimming;10;Oct-30;Rhopilema nomadica;1;278;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;12/07/2011;7;Ask-Ash;Swimming;10;Oct-30;Philorhiza punctata;1;279;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;13/07/2011;7;Mich-Had;Swimming;10;Oct-30;Rhopilema nomadica;1;292;Unspecified;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Inshore;13/07/2011;7;Mich-Had;Swimming;2;0-10;Philorhiza punctata;1;293;Unspecified;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Inshore;13/07/2011;7;Tlv-Hrz;Swimming;2;Oct-30;Rhopilema nomadica;1;294;Unspecified;1;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Inshore;13/07/2011;7;Tlv-Hrz;Swimming;2;0-10;Rhizostoma pulmo;1;295;Unspecified;1;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Inshore;13/07/2011;9;Jsr-Dor;Swimming;0;Unspecified;0;Unspecified;288;Unspecified;0;2011;Summer;7;1;1.0;29;Center;8;32.355448;34.790955;100,456.34,600
Offshore;13/07/2011;8;Jsr-Dor;Fishing;2;Oct-30;Rhopilema nomadica;Unspecified;289;200 meters-1 mile;1;2011;Summer;7;1;1.0;29;Center;8;32.355448;34.790955;100,456.34,600
Inshore;13/07/2011;9;Jsr-Dor;Swimming;0;Unspecified;0;Unspecified;290;Unspecified;0;2011;Summer;7;1;1.0;29;Center;8;32.355448;34.790955;100,456.34,600
Offshore;13/07/2011;8;Jsr-Dor;Fishing;2;Oct-30;Philorhiza punctata;Unspecified;291;200 meters-1 mile;1;2011;Summer;7;1;1.0;29;Center;8;32.355448;34.790955;100,456.34,600
Inshore;14/07/2011;18;Hrz-Fal;Swimming;10;Oct-60;Rhizostoma pulmo;1;302;Unspecified;1;2011;Summer;7;0;1.0;29;Center;13;32.355448;34.790955;100,456.34,600
Offshore;14/07/2011;10;Mich-Had;Other;50;Oct-30;Rhopilema nomadica;Unspecified;303;200 meters-1 mile;1;2011;Summer;7;1;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Offshore;14/07/2011;10;Mich-Had;Other;50;Oct-30;Philorhiza punctata;Unspecified;304;200 meters-1 mile;1;2011;Summer;7;1;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Inshore;14/07/2011;23;Ash-Plm;Swimming;10;Over 60;Rhizostoma pulmo;Unspecified;296;Unspecified;1;2011;Summer;7;0;1.0;29;South;18;31.809739;34.568481;100,456.34,600
Inshore;14/07/2011;8;Ask-Ash;Swimming;2;Oct-30;Rhopilema nomadica;1;297;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;14/07/2011;11;Ask-Ash;Swimming;10;0-10;Rhizostoma pulmo;Unspecified;298;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;14/07/2011;8;Ask-Ash;Swimming;2;Oct-30;Philorhiza punctata;1;299;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;14/07/2011;11;Ask-Ash;Swimming;2;Oct-30;Philorhiza punctata;Unspecified;300;Unspecified;0;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;14/07/2011;17;Gaz-Ask;Walking on Beach;50;30-60;Rhopilema nomadica;1;301;Unspecified;1;2011;Summer;7;0;1.0;29;South;20;31.809739;34.568481;100,456.34,600
Inshore;14/07/2011;16;Rsh-Jaf;Diving;2;Oct-30;Rhopilema nomadica;1;305;Unspecified;1;2011;Summer;7;0;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;14/07/2011;16;Rsh-Jaf;Diving;50;Oct-60;Rhizostoma pulmo;1;306;Unspecified;1;2011;Summer;7;0;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;15/07/2011;14;Dor-Atl;Swimming;2;Oct-30;Rhopilema nomadica;1;308;Unspecified;1;2011;Summer;7;0;1.0;29;North;7;32.849519;34.943390;100,456.34,600
Inshore;15/07/2011;12;Jsr-Dor;Swimming;2;Oct-30;Rhizostoma pulmo;1;311;Unspecified;0;2011;Summer;7;0;1.0;29;Center;8;32.355448;34.790955;100,456.34,600
Inshore;15/07/2011;14;Tlv-Hrz;Swimming;2;Oct-30;Rhopilema nomadica;1;327;Unspecified;1;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Inshore;15/07/2011;12;Mich-Had;Swimming;2;Oct-30;Rhopilema nomadica;1;312;Unspecified;0;2011;Summer;7;1;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Inshore;15/07/2011;18;Ask-Ash;Other;50;Oct-30;Rhopilema nomadica;1;307;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;15/07/2011;16;Jaf-Tlv;Swimming;10;Oct-30;Rhopilema nomadica;Unspecified;309;Unspecified;1;2011;Summer;7;0;1.0;29;South;15;31.809739;34.568481;100,456.34,600
Inshore;15/07/2011;9;Jaf-Tlv;Swimming;2;Oct-30;Philorhiza punctata;Unspecified;310;Unspecified;0;2011;Summer;7;0;1.0;29;South;15;31.809739;34.568481;100,456.34,600
Offshore;15/07/2011;4;Plm-Rsh;Fishing;10;30-60;Rhopilema nomadica;1;313;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;South;17;31.809739;34.568481;100,456.34,600
Inshore;15/07/2011;15;Plm-Rsh;Walking on Beach;50;30-60;Rhopilema nomadica;1;313,5;Unspecified;1;2011;Summer;7;0;1.0;29;South;17;31.809739;34.568481;100,456.34,600
Offshore;15/07/2011;4;Plm-Rsh;Fishing;50;Unspecified;Rhizostoma pulmo;1;314;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;South;17;31.809739;34.568481;100,456.34,600
Inshore;15/07/2011;15;Plm-Rsh;Walking on Beach;50;Over 60;Rhizostoma pulmo;1;324;Unspecified;1;2011;Summer;7;0;1.0;29;South;17;31.809739;34.568481;100,456.34,600
Inshore;15/07/2011;17;Rsh-Jaf;Swimming;50;Oct-30;Rhopilema nomadica;1;325;Unspecified;1;2011;Summer;7;0;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;15/07/2011;17;Rsh-Jaf;Swimming;2;Oct-30;Philorhiza punctata;Unspecified;326;Unspecified;0;2011;Summer;7;0;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;16/07/2011;0;Tir-Shq;Swimming;2;Unspecified;Rhopilema nomadica;1;330;Unspecified;1;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Inshore;16/07/2011;0;Tir-Shq;Swimming;2;30-60;Rhizostoma pulmo;1;331;Unspecified;1;2011;Summer;7;0;1.0;29;North;5;32.849519;34.943390;100,456.34,600
Inshore;16/07/2011;13;Dor-Atl;Swimming;0;Unspecified;0;1;362;Unspecified;1;2011;Summer;7;0;1.0;29;North;7;32.849519;34.943390;100,456.34,600
Inshore;16/07/2011;10;Aco-Nah;Walking on Beach;2;Oct-30;Rhopilema nomadica;0;328;Unspecified;1;2011;Summer;7;1;1.0;29;North;2;32.849519;34.943390;100,456.34,600
Offshore;16/07/2011;8;Tlv-Hrz;Other;0;Unspecified;0;Unspecified;326;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Offshore;16/07/2011;8;Tlv-Hrz;Other;0;Unspecified;0;Unspecified;327;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;10;Fal-Nat;Swimming;2;0-10;Rhopilema nomadica;Unspecified;329;Unspecified;0;2011;Summer;7;0;1.0;29;Center;12;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;10;Jsr-Dor;Swimming;10;Oct-30;Rhizostoma pulmo;1;335;Unspecified;0;2011;Summer;7;0;1.0;29;Center;8;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;18;Tlv-Hrz;Swimming;2;Oct-60;Rhizostoma pulmo;1;339;Unspecified;1;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Offshore;16/07/2011;16;Mich-Had;Other;50;30-60;Rhopilema nomadica;1;340;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Offshore;16/07/2011;16;Mich-Had;Other;50;30-60;Rhizostoma pulmo;1;341;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Offshore;16/07/2011;16;Mich-Had;Other;10;Oct-30;Philorhiza punctata;1;342;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;Center;10;32.355448;34.790955;100,456.34,600
Offshore;16/07/2011;7;Hrz-Fal;Kayak;10;30-60;Philorhiza punctata;Unspecified;345;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;Center;13;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;11;Tlv-Hrz;Walking on Beach;10;0-10;Rhopilema nomadica;1;346;Unspecified;1;2011;Summer;7;0;1.0;29;Center;14;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;15;Nat-Mich;Walking on Beach;10;Oct-30;Rhopilema nomadica;1;350;Unspecified;1;2011;Summer;7;0;1.0;29;Center;11;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;18;Fal-Nat;Surfing;10;0-10;Rhopilema nomadica;1;381;Unspecified;0;2011;Summer;7;0;1.0;29;Center;12;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;18;Fal-Nat;Surfing;2;0-10;Philorhiza punctata;1;382;Unspecified;0;2011;Summer;7;0;1.0;29;Center;12;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;19;Jsr-Dor;Swimming;0;Unspecified;0;1;344;Unspecified;1;2011;Summer;7;1;1.0;29;Center;8;32.355448;34.790955;100,456.34,600
Inshore;16/07/2011;12;Ask-Ash;Swimming;10;0-10;Rhopilema nomadica;1;333;Unspecified;1;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;16/07/2011;12;Ask-Ash;Swimming;0;Unspecified;0;Unspecified;334;Unspecified;0;2011;Summer;7;0;1.0;29;South;19;31.809739;34.568481;100,456.34,600
Inshore;16/07/2011;16;Jaf-Tlv;Swimming;0;Unspecified;0;1;336;Unspecified;1;2011;Summer;7;0;1.0;29;South;15;31.809739;34.568481;100,456.34,600
Inshore;16/07/2011;17;Rsh-Jaf;Diving;10;Oct-30;Rhopilema nomadica;1;337;Unspecified;1;2011;Summer;7;0;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;16/07/2011;17;Rsh-Jaf;Diving;0;Unspecified;0;Unspecified;338;Unspecified;0;2011;Summer;7;0;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;16/07/2011;19;Ash-Plm;Walking on Beach;2;Oct-30;Philorhiza punctata;1;343;Unspecified;1;2011;Summer;7;0;1.0;29;South;18;31.809739;34.568481;100,456.34,600
Offshore;16/07/2011;12;Jaf-Tlv;Other;50;30-60;Rhizostoma pulmo;1;361;200 meters-1 mile;0;2011;Summer;7;0;1.0;29;South;15;31.809739;34.568481;100,456.34,600
Inshore;16/07/2011;9;Rsh-Jaf;Swimming;2;30-60;Philorhiza punctata;1;408;Unspecified;1;2011;Summer;7;0;1.0;29;South;16;31.809739;34.568481;100,456.34,600
Inshore;17/07/2011;7;Tir-Shq;Surfing;2;Oct-30;Philorhiza punctata;1;360;Unspecified;0;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
Inshore;17/07/2011;10;Mich-Had;Surfing;10;Unspecified;Rhopilema nomadica;1;355;Unspecified;0;2011;Summer;7;0;1.0;30;Center;10;32.355448;34.790955;100,456.34,600
Inshore;17/07/2011;10;Mich-Had;Surfing;10;Unspecified;Rhizostoma pulmo;1;356;Unspecified;0;2011;Summer;7;0;1.0;30;Center;10;32.355448;34.790955;100,456.34,600
Inshore;17/07/2011;17;Mich-Had;Surfing;2;Oct-30;Rhopilema nomadica;1;368;Unspecified;1;2011;Summer;7;1;1.0;30;Center;10;32.355448;34.790955;100,456.34,600
Inshore;17/07/2011;17;Rsh-Jaf;Swimming;10;Unspecified;Rhizostoma pulmo;1;365;Unspecified;1;2011;Summer;7;0,5;1.0;30;South;16;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;11;Shq-Hbay;Surfing;10;Oct-30;Rhopilema nomadica;1;363;Unspecified;1;2011;Summer;7;0;1.0;30;North;4;32.849519;34.943390;100,456.34,600
Inshore;18/07/2011;11;Shq-Hbay;Surfing;2;Oct-30;Rhizostoma pulmo;1;364;Unspecified;1;2011;Summer;7;0;1.0;30;North;4;32.849519;34.943390;100,456.34,600
Inshore;18/07/2011;12;Tir-Shq;Surfing;10;0-10;Rhizostoma pulmo;1;376;Unspecified;1;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
Inshore;18/07/2011;6;Tlv-Hrz;Swimming;2;0-10;Rhizostoma pulmo;1;359;Unspecified;0;2011;Summer;7;0;1.0;30;Center;14;32.355448;34.790955;100,456.34,600
Inshore;18/07/2011;11;Fal-Nat;Surfing;10;0-30;Rhizostoma pulmo;1;380;Unspecified;1;2011;Summer;7;0;1.0;30;Center;12;32.355448;34.790955;100,456.34,600
Inshore;18/07/2011;19;Fal-Nat;Surfing;0;Unspecified;0;Unspecified;383;Unspecified;0;2011;Summer;7;0;1.0;30;Center;12;32.355448;34.790955;100,456.34,600
Inshore;18/07/2011;10;Ask-Ash;Swimming;2;Oct-30;Rhopilema nomadica;Unspecified;377;Unspecified;1;2011;Summer;7;0;1.0;30;South;19;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;10;Ask-Ash;Swimming;50;Unspecified;Rhizostoma pulmo;Unspecified;378;Unspecified;1;2011;Summer;7;0;1.0;30;South;19;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;10;Ask-Ash;Swimming;2;0-10;Philorhiza punctata;Unspecified;379;Unspecified;0;2011;Summer;7;0;1.0;30;South;19;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;16;Rsh-Jaf;Swimming;50;Oct-30;Rhopilema nomadica;1;386;Unspecified;1;2011;Summer;7;0;1.0;30;South;16;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;16;Rsh-Jaf;Swimming;10;Oct-30;Rhizostoma pulmo;1;387;Unspecified;1;2011;Summer;7;0;1.0;30;South;16;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;18;Rsh-Jaf;Surfing;50;30-60;Rhopilema nomadica;1;395;Unspecified;1;2011;Summer;7;0;1.0;30;South;16;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;18;Rsh-Jaf;Walking on Beach;50;Unspecified;Rhopilema nomadica;1;384;Unspecified;1;2011;Summer;7;0,5;1.0;30;South;16;31.809739;34.568481;100,456.34,600
Inshore;18/07/2011;18;Rsh-Jaf;Walking on Beach;50;30-60;Rhizostoma pulmo;1;385;Unspecified;1;2011;Summer;7;0,5;1.0;30;South;16;31.809739;34.568481;100,456.34,600
Inshore;19/07/2011;18;Tir-Shq;Surfing;2;Unspecified;Rhopilema nomadica;1;401;Unspecified;0;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
Inshore;19/07/2011;18;Tir-Shq;Surfing;10;0-10;Rhizostoma pulmo;1;402;Unspecified;1;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
Inshore;19/07/2011;17;Dor-Atl;Diving;2;30-60;Rhopilema nomadica;1;403;Unspecified;0;2011;Summer;7;0;1.0;30;North;7;32.849519;34.943390;100,456.34,600
Inshore;19/07/2011;13;Fal-Nat;Surfing;2;Oct-30;Rhopilema nomadica;Unspecified;391;Unspecified;1;2011;Summer;7;0;1.0;30;Center;12;32.355448;34.790955;100,456.34,600
Inshore;19/07/2011;19;Mich-Had;Walking on Beach;0;Unspecified;0;Unspecified;397;Unspecified;0;2011;Summer;7;0;1.0;30;Center;10;32.355448;34.790955;100,456.34,600
Inshore;19/07/2011;18;Hrz-Fal;Swimming;10;Oct-30;Rhopilema nomadica;1;398;Unspecified;1;2011;Summer;7;0;1.0;30;Center;13;32.355448;34.790955;100,456.34,600
Inshore;19/07/2011;18;Hrz-Fal;Swimming;2;0-10;Philorhiza punctata;Unspecified;399;Unspecified;1;2011;Summer;7;0;1.0;30;Center;13;32.355448;34.790955;100,456.34,600
Inshore;19/07/2011;8;Jsr-Dor;Swimming;0;Unspecified;0;Unspecified;389;Unspecified;0;2011;Summer;7;1;1.0;30;Center;8;32.355448;34.790955;100,456.34,600
Inshore;19/07/2011;8;Jsr-Dor;Swimming;0;Unspecified;0;Unspecified;390;Unspecified;0;2011;Summer;7;1;1.0;30;Center;8;32.355448;34.790955;100,456.34,600
Inshore;19/07/2011;18;Mich-Had;Surfing;0;Unspecified;0;Unspecified;396;Unspecified;0;2011;Summer;7;1;1.0;30;Center;10;32.355448;34.790955;100,456.34,600
Inshore;19/07/2011;17;Ask-Ash;Swimming;0;Unspecified;0;Unspecified;392;Unspecified;1;2011;Summer;7;0;1.0;30;South;19;31.809739;34.568481;100,456.34,600
Inshore;19/07/2011;17;Ask-Ash;Swimming;2;Oct-30;Rhizostoma pulmo;Unspecified;393;Unspecified;1;2011;Summer;7;0;1.0;30;South;19;31.809739;34.568481;100,456.34,600
Inshore;19/07/2011;17;Ask-Ash;Swimming;2;Oct-30;Philorhiza punctata;Unspecified;394;Unspecified;1;2011;Summer;7;0;1.0;30;South;19;31.809739;34.568481;100,456.34,600
Inshore;20/07/2011;6;Shq-Hbay;Diving;2;Oct-30;Rhopilema nomadica;1;404;Unspecified;0;2011;Summer;7;0;1.0;30;North;4;32.849519;34.943390;100,456.34,600
Inshore;20/07/2011;6;Shq-Hbay;Diving;2;Oct-30;Philorhiza punctata;Unspecified;405;Unspecified;0;2011;Summer;7;0;1.0;30;North;4;32.849519;34.943390;100,456.34,600
Offshore;20/07/2011;17;Shq-Hbay;Other;2;Oct-30;Rhizostoma pulmo;1;407;200 meters-1 mile;0;2011;Summer;7;0;1.0;30;North;4;32.849519;34.943390;100,456.34,600
Offshore;20/07/2011;12;Hbay-Aco;Kayak;10;Oct-30;Rhopilema nomadica;1;416;200 meters-1 mile;0;2011;Summer;7;0;1.0;30;North;3;32.849519;34.943390;100,456.34,600
Offshore;20/07/2011;7;Shq-Hbay;Other;50;Oct-30;Rhopilema nomadica;Unspecified;412;200 meters-1 mile;0;2011;Summer;7;1;1.0;30;North;4;32.849519;34.943390;100,456.34,600
Offshore;20/07/2011;7;Shq-Hbay;Other;2;0-10;Philorhiza punctata;Unspecified;413;200 meters-1 mile;0;2011;Summer;7;1;1.0;30;North;4;32.849519;34.943390;100,456.34,600
Inshore;20/07/2011;18;Mich-Had;Surfing;0;Unspecified;0;Unspecified;410;Unspecified;0;2011;Summer;7;1;1.0;30;Center;10;32.355448;34.790955;100,456.34,600
Inshore;20/07/2011;18;Mich-Had;Surfing;0;Unspecified;0;Unspecified;411;Unspecified;0;2011;Summer;7;1;1.0;30;Center;10;32.355448;34.790955;100,456.34,600
Offshore;20/07/2011;9;Nat-Mich;Other;0;Unspecified;0;Unspecified;432;200 meters-1 mile;0;2011;Summer;7;1;1.0;30;Center;11;32.355448;34.790955;100,456.34,600
Inshore;20/07/2011;14;Rsh-Jaf;Swimming;10;Oct-30;Rhopilema nomadica;1;406;Unspecified;0;2011;Summer;7;0;1.0;30;South;16;31.809739;34.568481;100,456.34,600
Inshore;20/07/2011;11;Ask-Ash;Swimming;10;Oct-30;Rhopilema nomadica;1;409;Unspecified;0;2011;Summer;7;0;1.0;30;South;19;31.809739;34.568481;100,456.34,600
Inshore;21/07/2011;12;Tir-Shq;Surfing;50;0-10;Rhopilema nomadica;1;417;Unspecified;1;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
Inshore;21/07/2011;12;Tir-Shq;Surfing;10;Oct-30;Rhizostoma pulmo;1;418;Unspecified;1;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
Offshore;21/07/2011;17;Tir-Shq;Other;10;Oct-30;Rhopilema nomadica;1;424;200 meters-1 mile;0;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
Offshore;21/07/2011;17;Tir-Shq;Other;2;0-10;Rhizostoma pulmo;1;425;200 meters-1 mile;0;2011;Summer;7;0;1.0;30;North;5;32.849519;34.943390;100,456.34,600
